Time,ADC1 (V)
1.236429,-9.662923
1.237402,-9.664275
1.238374,-9.665674
1.239347,-9.66572
1.24032,-9.664242
1.241293,-9.6629
1.242266,-9.663827
1.243238,-9.665767
1.244211,-9.666453
1.245184,-9.665621
1.246157,-9.664177
1.24713,-9.664871
1.248102,-9.665647
1.249075,-9.666412
1.250048,-9.665342
1.251021,-9.663568
1.251994,-9.66346
1.252966,-9.664988
1.253939,-9.665551
1.254912,-9.664757
1.255885,-9.663028
1.256858,-9.662701
1.25783,-9.664617
1.258803,-9.665514
1.259776,-9.665517
1.260749,-9.663646
1.261722,-9.663086
1.262694,-9.664189
1.263667,-9.665717
1.26464,-9.666173
1.265613,-9.66487
1.266586,-9.663806
1.267558,-9.663857
1.268531,-9.665013
1.269504,-9.666085
1.270477,-9.665679
1.27145,-9.664419
1.272422,-9.663675
1.273395,-9.665027
1.274368,-9.665762
1.275341,-9.665681
1.276314,-9.664079
1.277286,-9.663833
1.278259,-9.665005
1.279232,-9.666078
1.280205,-9.666709
1.281178,-9.665562
1.28215,-9.664948
1.283123,-9.665207
1.284096,-9.666591
1.285069,-9.667088
1.286042,-9.665575
1.287014,-9.664591
1.287987,-9.664611
1.28896,-9.66597
1.289933,-9.666577
1.290906,-9.666325
1.291878,-9.66546
1.292851,-9.665665
1.293824,-9.666644
1.294797,-9.666718
1.29577,-9.666066
1.296742,-9.664972
1.297715,-9.664515
1.298688,-9.666498
1.299661,-9.666952
1.300634,-9.666106
1.301606,-9.664494
1.302579,-9.664837
1.303552,-9.666188
1.304525,-9.667186
1.305498,-9.666459
1.30647,-9.664158
1.307443,-9.663529
1.308416,-9.665556
1.309389,-9.667211
1.310362,-9.666016
1.311334,-9.663646
1.312307,-9.662899
1.31328,-9.664735
1.314253,-9.666669
1.315226,-9.666081
1.316198,-9.6637
1.317171,-9.66303
1.318144,-9.664948
1.319117,-9.666697
1.32009,-9.66682
1.321062,-9.665102
1.322035,-9.664024
1.323008,-9.664271
1.323981,-9.666934
1.324954,-9.667068
1.325926,-9.664384
1.326899,-9.662773
1.327872,-9.66352
1.328845,-9.66634
1.329818,-9.66713
1.33079,-9.665055
1.331763,-9.662645
1.332736,-9.66281
1.333709,-9.66617
1.334682,-9.667874
1.335654,-9.666501
1.336627,-9.663709
1.3376,-9.663176
1.338573,-9.665143
1.339546,-9.667381
1.340518,-9.666945
1.341491,-9.664045
1.342464,-9.662834
1.343437,-9.664735
1.34441,-9.667544
1.345382,-9.667791
1.346355,-9.66547
1.347328,-9.663783
1.348301,-9.66412
1.349274,-9.666698
1.350246,-9.667975
1.351219,-9.66607
1.352192,-9.664363
1.353165,-9.663098
1.354138,-9.665428
1.35511,-9.667102
1.356083,-9.666954
1.357056,-9.665376
1.358029,-9.66469
1.359002,-9.66631
1.359974,-9.667588
1.360947,-9.666938
1.36192,-9.666012
1.362893,-9.664366
1.363866,-9.66509
1.364838,-9.666295
1.365811,-9.666283
1.366784,-9.66476
1.367757,-9.663736
1.36873,-9.664464
1.369702,-9.665435
1.370675,-9.666555
1.371648,-9.664994
1.372621,-9.663748
1.373594,-9.66419
1.374566,-9.665718
1.375539,-9.666387
1.376512,-9.664983
1.377485,-9.663613
1.378458,-9.663777
1.37943,-9.664866
1.380403,-9.665788
1.381376,-9.665028
1.382349,-9.663981
1.383322,-9.663834
1.384294,-9.664788
1.385267,-9.665562
1.38624,-9.664888
1.387213,-9.664695
1.388186,-9.664401
1.389158,-9.665577
1.390131,-9.666179
1.391104,-9.665392
1.392077,-9.664366
1.39305,-9.663916
1.394022,-9.665191
1.394995,-9.665769
1.395968,-9.665739
1.396941,-9.665151
1.397914,-9.664662
1.398886,-9.665555
1.399859,-9.665383
1.400832,-9.665217
1.401805,-9.663888
1.402778,-9.663243
1.40375,-9.663489
1.404723,-9.664321
1.405696,-9.664623
1.406669,-9.663671
1.407642,-9.663634
1.408614,-9.664022
1.409587,-9.665058
1.41056,-9.665098
1.411533,-9.664295
1.412506,-9.663589
1.413478,-9.663956
1.414451,-9.664692
1.415424,-9.664922
1.416397,-9.664507
1.41737,-9.664244
1.418342,-9.664642
1.419315,-9.665257
1.420288,-9.665316
1.421261,-9.664225
1.422234,-9.663929
1.423206,-9.664165
1.424179,-9.665139
1.425152,-9.66528
1.426125,-9.664437
1.427098,-9.663637
1.42807,-9.663488
1.429043,-9.664515
1.430016,-9.665277
1.430989,-9.665262
1.431962,-9.664525
1.432934,-9.664593
1.433907,-9.666203
1.43488,-9.666317
1.435853,-9.665187
1.436826,-9.664707
1.437798,-9.664018
1.438771,-9.664653
1.439744,-9.665451
1.440717,-9.665293
1.44169,-9.664228
1.442662,-9.663793
1.443635,-9.664491
1.444608,-9.665106
1.445581,-9.665024
1.446554,-9.663995
1.447526,-9.663475
1.448499,-9.665351
1.449472,-9.664991
1.450445,-9.665346
1.451418,-9.664124
1.45239,-9.663529
1.453363,-9.665103
1.454336,-9.66562
1.455309,-9.666023
1.456282,-9.664655
1.457254,-9.664118
1.458227,-9.664332
1.4592,-9.665964
1.460173,-9.666014
1.461146,-9.664519
1.462118,-9.66363
1.463091,-9.663305
1.464064,-9.664899
1.465037,-9.666743
1.46601,-9.666363
1.466982,-9.665224
1.467955,-9.664636
1.468928,-9.665403
1.469901,-9.666085
1.470874,-9.665959
1.471846,-9.664168
1.472819,-9.663161
1.473792,-9.66438
1.474765,-9.665764
1.475738,-9.665791
1.47671,-9.664375
1.477683,-9.66351
1.478656,-9.663807
1.479629,-9.664964
1.480602,-9.665245
1.481574,-9.664372
1.482547,-9.663287
1.48352,-9.663551
1.484493,-9.664693
1.485466,-9.665081
1.486438,-9.665034
1.487411,-9.663905
1.488384,-9.663328
1.489357,-9.664581
1.49033,-9.665342
1.491302,-9.664691
1.492275,-9.663692
1.493248,-9.663977
1.494221,-9.664873
1.495194,-9.665938
1.496166,-9.665315
1.497139,-9.664087
1.498112,-9.663501
1.499085,-9.665244
1.500058,-9.666274
1.50103,-9.666256
1.502003,-9.664661
1.502976,-9.663737
1.503949,-9.665662
1.504922,-9.666049
1.505894,-9.665956
1.506867,-9.664419
1.50784,-9.663541
1.508813,-9.664735
1.509786,-9.665584
1.510758,-9.665666
1.511731,-9.66442
1.512704,-9.663478
1.513677,-9.664165
1.51465,-9.665481
1.515622,-9.666031
1.516595,-9.664438
1.517568,-9.663023
1.518541,-9.663125
1.519514,-9.665153
1.520486,-9.666362
1.521459,-9.665243
1.522432,-9.663671
1.523405,-9.662806
1.524378,-9.664355
1.52535,-9.665228
1.526323,-9.664795
1.527296,-9.663844
1.528269,-9.662977
1.529242,-9.664319
1.530214,-9.665013
1.531187,-9.664328
1.53216,-9.662475
1.533133,-9.661855
1.534106,-9.6628
1.535078,-9.66458
1.536051,-9.6655
1.537024,-9.66447
1.537997,-9.663426
1.53897,-9.662133
1.539942,-9.663491
1.540915,-9.664045
1.541888,-9.663701
1.542861,-9.662912
1.543834,-9.66224
1.544806,-9.663087
1.545779,-9.662553
1.546752,-9.662181
1.547725,-9.662032
1.548698,-9.663077
1.54967,-9.662991
1.550643,-9.66284
1.551616,-9.662323
1.552589,-9.662325
1.553562,-9.664882
1.554534,-9.663517
1.555507,-9.66228
1.55648,-9.661557
1.557453,-9.661977
1.558426,-9.663259
1.559398,-9.66561
1.560371,-9.664695
1.561344,-9.662462
1.562317,-9.661725
1.56329,-9.66272
1.564262,-9.663256
1.565235,-9.663067
1.566208,-9.66192
1.567181,-9.661911
1.568154,-9.662583
1.569126,-9.66402
1.570099,-9.665085
1.571072,-9.664781
1.572045,-9.664283
1.573018,-9.663613
1.57399,-9.664014
1.574963,-9.665731
1.575936,-9.663225
1.576909,-9.661498
1.577882,-9.661291
1.578854,-9.66259
1.579827,-9.663374
1.5808,-9.662683
1.581773,-9.661678
1.582746,-9.661457
1.583718,-9.661876
1.584691,-9.662872
1.585664,-9.66246
1.586637,-9.661758
1.58761,-9.661417
1.588582,-9.661925
1.589555,-9.662847
1.590528,-9.662581
1.591501,-9.662035
1.592474,-9.661503
1.593446,-9.661542
1.594419,-9.662682
1.595392,-9.663071
1.596365,-9.662611
1.597338,-9.662014
1.59831,-9.662076
1.599283,-9.662546
1.600256,-9.663071
1.601229,-9.662885
1.602202,-9.662375
1.603174,-9.662082
1.604147,-9.661912
1.60512,-9.662125
1.606093,-9.662547
1.607066,-9.662588
1.608038,-9.662925
1.609011,-9.662395
1.609984,-9.662151
1.610957,-9.662403
1.61193,-9.662417
1.612902,-9.662448
1.613875,-9.662235
1.614848,-9.661533
1.615821,-9.661661
1.616794,-9.662497
1.617766,-9.662996
1.618739,-9.662678
1.619712,-9.662064
1.620685,-9.662312
1.621658,-9.662418
1.62263,-9.6632
1.623603,-9.662904
1.624576,-9.662101
1.625549,-9.661181
1.626522,-9.661285
1.627494,-9.662111
1.628467,-9.663005
1.62944,-9.662019
1.630413,-9.661412
1.631386,-9.661424
1.632358,-9.662769
1.633331,-9.663247
1.634304,-9.663013
1.635277,-9.661538
1.63625,-9.662026
1.637222,-9.662112
1.638195,-9.662953
1.639168,-9.663115
1.640141,-9.662272
1.641114,-9.661969
1.642086,-9.662497
1.643059,-9.663396
1.644032,-9.66302
1.645005,-9.662157
1.645978,-9.661561
1.64695,-9.662185
1.647923,-9.663394
1.648896,-9.663005
1.649869,-9.662105
1.650842,-9.661443
1.651814,-9.662372
1.652787,-9.663531
1.65376,-9.663429
1.654733,-9.662135
1.655706,-9.661638
1.656678,-9.662089
1.657651,-9.663509
1.658624,-9.663897
1.659597,-9.662768
1.66057,-9.661452
1.661542,-9.661558
1.662515,-9.662366
1.663488,-9.663127
1.664461,-9.662817
1.665434,-9.662213
1.666406,-9.661692
1.667379,-9.663196
1.668352,-9.663479
1.669325,-9.663469
1.670298,-9.664129
1.67127,-9.6623
1.672243,-9.661949
1.673216,-9.6628
1.674189,-9.66397
1.675162,-9.662383
1.676134,-9.661501
1.677107,-9.662178
1.67808,-9.662882
1.679053,-9.663479
1.680026,-9.662409
1.680998,-9.661536
1.681971,-9.661328
1.682944,-9.66298
1.683917,-9.663181
1.68489,-9.662919
1.685862,-9.662017
1.686835,-9.662347
1.687808,-9.663422
1.688781,-9.664029
1.689754,-9.663114
1.690726,-9.662296
1.691699,-9.661359
1.692672,-9.661925
1.693645,-9.663157
1.694618,-9.663032
1.69559,-9.66164
1.696563,-9.661362
1.697536,-9.661726
1.698509,-9.663737
1.699482,-9.664548
1.700454,-9.663401
1.701427,-9.662718
1.7024,-9.662056
1.703373,-9.664255
1.704346,-9.664552
1.705318,-9.663391
1.706291,-9.662248
1.707264,-9.662193
1.708237,-9.663579
1.70921,-9.663623
1.710182,-9.662867
1.711155,-9.66086
1.712128,-9.660475
1.713101,-9.661517
1.714074,-9.664274
1.715046,-9.663353
1.716019,-9.661528
1.716992,-9.66058
1.717965,-9.661786
1.718938,-9.663713
1.71991,-9.665048
1.720883,-9.662904
1.721856,-9.661775
1.722829,-9.662309
1.723802,-9.664465
1.724774,-9.664832
1.725747,-9.663986
1.72672,-9.662577
1.727693,-9.662036
1.728666,-9.664037
1.729638,-9.665963
1.730611,-9.665297
1.731584,-9.663828
1.732557,-9.662686
1.73353,-9.662317
1.734502,-9.663583
1.735475,-9.663258
1.736448,-9.663351
1.737421,-9.662148
1.738394,-9.66248
1.739366,-9.663267
1.740339,-9.663873
1.741312,-9.662907
1.742285,-9.661907
1.743258,-9.661694
1.74423,-9.664788
1.745203,-9.665288
1.746176,-9.664669
1.747149,-9.663634
1.748122,-9.661808
1.749094,-9.663006
1.750067,-9.663377
,
1.75104,-9.663166
1.752013,-9.66248
1.752986,-9.663112
1.753958,-9.663532
1.754931,-9.663995
1.755904,-9.663255
1.756877,-9.662427
1.75785,-9.661789
1.758822,-9.662863
1.759795,-9.665036
1.760768,-9.665538
1.761741,-9.664439
1.762714,-9.663815
1.763686,-9.663325
1.764659,-9.662279
1.765632,-9.662009
1.766605,-9.661348
1.767578,-9.66085
1.76855,-9.662383
1.769523,-9.662981
1.770496,-9.66278
1.771469,-9.662
1.772442,-9.660973
1.773414,-9.661777
1.774387,-9.663442
1.77536,-9.665023
1.776333,-9.664095
1.777306,-9.663699
1.778278,-9.664566
1.779251,-9.663411
1.780224,-9.663136
1.781197,-9.662011
1.78217,-9.662046
1.783142,-9.662837
1.784115,-9.663345
1.785088,-9.663822
1.786061,-9.662808
1.787034,-9.663177
1.788006,-9.662121
1.788979,-9.663109
1.789952,-9.663542
1.790925,-9.663857
1.791898,-9.663137
1.79287,-9.66305
1.793843,-9.6639
1.794816,-9.66483
1.795789,-9.664001
1.796762,-9.663851
1.797734,-9.663665
1.798707,-9.662873
1.79968,-9.663107
1.800653,-9.662859
1.801626,-9.66246
1.802598,-9.661893
1.803571,-9.663638
1.804544,-9.66354
1.805517,-9.662514
1.80649,-9.662641
1.807462,-9.663577
1.808435,-9.663907
1.809408,-9.664262
1.810381,-9.664764
1.811354,-9.663304
1.812326,-9.662822
1.813299,-9.662439
1.814272,-9.662121
1.815245,-9.662309
1.816218,-9.662166
1.81719,-9.662108
1.818163,-9.661406
1.819136,-9.661273
1.820109,-9.663323
1.821082,-9.662964
1.822054,-9.663496
1.823027,-9.663182
1.824,-9.6625
1.824973,-9.662924
1.825946,-9.663396
1.826918,-9.662537
1.827891,-9.662537
1.828864,-9.66264
1.829837,-9.663013
1.83081,-9.663569
1.831782,-9.664599
1.832755,-9.664613
1.833728,-9.663811
1.834701,-9.663158
1.835674,-9.663124
1.836646,-9.664393
1.837619,-9.664868
1.838592,-9.663982
1.839565,-9.663194
1.840538,-9.662933
1.84151,-9.663875
1.842483,-9.663172
1.843456,-9.662861
1.844429,-9.662105
1.845402,-9.662365
1.846374,-9.662859
1.847347,-9.663226
1.84832,-9.662296
1.849293,-9.661371
1.850266,-9.661346
1.851238,-9.662542
1.852211,-9.662726
1.853184,-9.664226
1.854157,-9.663209
1.85513,-9.663157
1.856102,-9.663981
1.857075,-9.664148
1.858048,-9.662655
1.859021,-9.662288
1.859994,-9.66166
1.860966,-9.661847
1.861939,-9.662113
1.862912,-9.662757
1.863885,-9.663016
1.864858,-9.663419
1.86583,-9.663955
1.866803,-9.664142
1.867776,-9.66474
1.868749,-9.664197
1.869722,-9.66489
1.870694,-9.66383
1.871667,-9.663766
1.87264,-9.662468
1.873613,-9.662552
1.874586,-9.663512
1.875558,-9.663472
1.876531,-9.663119
1.877504,-9.662605
1.878477,-9.662589
1.87945,-9.662528
1.880422,-9.662288
1.881395,-9.662048
1.882368,-9.661935
1.883341,-9.663176
1.884314,-9.663304
1.885286,-9.66337
1.886259,-9.663612
1.887232,-9.663781
1.888205,-9.662278
1.889178,-9.662317
1.89015,-9.662243
1.891123,-9.662007
1.892096,-9.661863
1.893069,-9.661807
1.894042,-9.662295
1.895014,-9.66208
1.895987,-9.661537
1.89696,-9.662206
1.897933,-9.66309
1.898906,-9.66509
1.899878,-9.665943
1.900851,-9.665811
1.901824,-9.664812
1.902797,-9.664909
1.90377,-9.664609
1.904742,-9.665101
1.905715,-9.663938
1.906688,-9.662261
1.907661,-9.663507
1.908634,-9.663152
1.909606,-9.663168
1.910579,-9.662564
1.911552,-9.662136
1.912525,-9.661814
1.913498,-9.662612
1.91447,-9.663014
1.915443,-9.66286
1.916416,-9.662314
1.917389,-9.662082
1.918362,-9.66194
1.919334,-9.662407
1.920307,-9.663531
1.92128,-9.665421
1.922253,-9.665289
1.923226,-9.664914
1.924198,-9.665311
1.925171,-9.66507
1.926144,-9.664992
1.927117,-9.66516
1.92809,-9.664528
1.929062,-9.664377
1.930035,-9.664267
1.931008,-9.664564
1.931981,-9.664974
1.932954,-9.665258
1.933926,-9.665384
1.934899,-9.665527
1.935872,-9.665631
1.936845,-9.665556
1.937818,-9.665136
1.93879,-9.664821
1.939763,-9.664413
1.940736,-9.664709
1.941709,-9.665125
1.942682,-9.665422
1.943654,-9.665679
1.944627,-9.662929
1.9456,-9.66248
1.946573,-9.66284
1.947546,-9.662951
1.948518,-9.663547
1.949491,-9.662275
1.950464,-9.662142
1.951437,-9.662856
1.95241,-9.662919
1.953382,-9.665036
1.954355,-9.663133
1.955328,-9.662285
1.956301,-9.662211
1.957274,-9.663514
1.958246,-9.662643
1.959219,-9.662672
1.960192,-9.661273
1.961165,-9.662623
1.962138,-9.665281
1.96311,-9.663075
1.964083,-9.662888
1.965056,-9.662636
1.966029,-9.662558
1.967002,-9.663652
1.967974,-9.665372
1.968947,-9.665129
1.96992,-9.664041
1.970893,-9.664452
1.971866,-9.665395
1.972838,-9.664107
1.973811,-9.664253
1.974784,-9.663447
1.975757,-9.662533
1.97673,-9.663689
1.977702,-9.66304
1.978675,-9.663979
1.979648,-9.663399
1.980621,-9.661608
1.981594,-9.662019
1.982566,-9.663285
1.983539,-9.663433
1.984512,-9.662854
1.985485,-9.662132
1.986458,-9.663676
1.98743,-9.664186
1.988403,-9.664538
1.989376,-9.663009
1.990349,-9.662364
1.991322,-9.662064
1.992294,-9.664712
1.993267,-9.663324
1.99424,-9.662986
1.995213,-9.66273
1.996186,-9.661772
1.997158,-9.662356
1.998131,-9.663061
1.999104,-9.663393
2.000077,-9.662019
2.00105,-9.66189
2.002022,-9.663574
2.002995,-9.665619
2.003968,-9.665141
2.004941,-9.664344
2.005914,-9.663556
2.006886,-9.6636
2.007859,-9.665035
2.008832,-9.664544
2.009805,-9.662867
2.010778,-9.66239
2.01175,-9.662725
2.012723,-9.66395
2.013696,-9.664243
2.014669,-9.663594
2.015642,-9.662123
2.016614,-9.66151
2.017587,-9.662427
2.01856,-9.662904
2.019533,-9.663019
2.020506,-9.662555
2.021478,-9.662195
2.022451,-9.662003
2.023424,-9.662944
2.024397,-9.663474
2.02537,-9.663124
2.026342,-9.662185
2.027315,-9.661813
2.028288,-9.662068
2.029261,-9.662792
2.030234,-9.662851
2.031206,-9.662522
2.032179,-9.662205
2.033152,-9.662168
2.034125,-9.662924
2.035098,-9.662921
2.03607,-9.662631
2.037043,-9.662272
2.038016,-9.662362
2.038989,-9.662936
2.039962,-9.663163
2.040934,-9.663035
2.041907,-9.663017
2.04288,-9.662946
2.043853,-9.663091
2.044826,-9.66296
2.045798,-9.663311
2.046771,-9.662973
2.047744,-9.663001
2.048717,-9.663095
2.04969,-9.66297
2.050662,-9.66263
2.051635,-9.662781
2.052608,-9.66286
2.053581,-9.663634
2.054554,-9.66333
2.055526,-9.662768
2.056499,-9.662696
2.057472,-9.6629
2.058445,-9.662611
2.059418,-9.661928
2.06039,-9.66184
2.061363,-9.662116
2.062336,-9.662784
2.063309,-9.662541
2.064282,-9.662616
2.065254,-9.662218
2.066227,-9.66239
2.0672,-9.662766
2.068173,-9.663102
2.069146,-9.663434
2.070118,-9.663086
2.071091,-9.662684
2.072064,-9.663167
2.073037,-9.663995
2.07401,-9.66569
2.074982,-9.665102
2.075955,-9.664751
2.076928,-9.665013
2.077901,-9.665624
2.078874,-9.665808
2.079846,-9.665542
2.080819,-9.665573
2.081792,-9.666566
2.082765,-9.667079
2.083738,-9.666842
2.08471,-9.666832
2.085683,-9.666143
2.086656,-9.664801
2.087629,-9.666502
2.088602,-9.666775
2.089574,-9.666458
2.090547,-9.665184
2.09152,-9.664799
2.092493,-9.666352
2.093466,-9.666394
2.094438,-9.66582
2.095411,-9.664365
2.096384,-9.664823
2.097357,-9.666242
2.09833,-9.666934
2.099302,-9.666048
2.100275,-9.66581
2.101248,-9.665871
2.102221,-9.666308
2.103194,-9.665624
2.104166,-9.666143
2.105139,-9.665995
2.106112,-9.665627
2.107085,-9.665452
2.108058,-9.666129
2.10903,-9.666224
2.110003,-9.665662
2.110976,-9.664753
2.111949,-9.664819
2.112922,-9.665367
2.113894,-9.665785
2.114867,-9.66518
2.11584,-9.664265
2.116813,-9.663987
2.117786,-9.664728
2.118758,-9.665486
2.119731,-9.665834
2.120704,-9.665275
2.121677,-9.664087
2.12265,-9.665107
2.123622,-9.666187
2.124595,-9.665617
2.125568,-9.664505
2.126541,-9.663866
2.127514,-9.664744
2.128486,-9.665495
2.129459,-9.6658
2.130432,-9.66465
2.131405,-9.664329
2.132378,-9.665644
2.13335,-9.665959
2.134323,-9.666116
2.135296,-9.664907
2.136269,-9.664434
2.137242,-9.664513
2.138214,-9.666304
2.139187,-9.667056
2.14016,-9.666969
2.141133,-9.665271
2.142106,-9.665526
2.143078,-9.665906
2.144051,-9.666355
2.145024,-9.665943
2.145997,-9.664401
2.14697,-9.663683
2.147942,-9.665202
2.148915,-9.666578
2.149888,-9.666637
2.150861,-9.664933
2.151834,-9.66332
2.152806,-9.664418
2.153779,-9.666453
2.154752,-9.667136
2.155725,-9.665404
2.156698,-9.663984
2.15767,-9.664
2.158643,-9.665227
2.159616,-9.666359
2.160589,-9.665388
2.161562,-9.663532
2.162534,-9.663064
2.163507,-9.664628
2.16448,-9.666351
2.165453,-9.665711
2.166426,-9.664079
2.167398,-9.662799
2.168371,-9.663887
2.169344,-9.665602
2.170317,-9.666477
2.17129,-9.664583
2.172262,-9.662792
2.173235,-9.6637
2.174208,-9.666036
2.175181,-9.667159
2.176154,-9.666534
2.177126,-9.66515
2.178099,-9.663986
2.179072,-9.664793
2.180045,-9.665873
2.181018,-9.66562
2.18199,-9.663834
2.182963,-9.663532
2.183936,-9.664686
2.184909,-9.666145
2.185882,-9.666118
2.186854,-9.664813
2.187827,-9.663489
2.1888,-9.664036
2.189773,-9.665661
2.190746,-9.666295
2.191718,-9.665531
2.192691,-9.663853
2.193664,-9.663818
2.194637,-9.664846
2.19561,-9.665547
2.196582,-9.66509
2.197555,-9.663843
2.198528,-9.66396
2.199501,-9.664988
2.200474,-9.665499
2.201446,-9.665417
2.202419,-9.664168
2.203392,-9.663878
2.204365,-9.663562
2.205338,-9.663707
2.20631,-9.664557
2.207283,-9.664141
2.208256,-9.664391
2.209229,-9.664903
2.210202,-9.665742
2.211174,-9.666562
2.212147,-9.666293
2.21312,-9.66449
2.214093,-9.664515
2.215066,-9.664601
2.216038,-9.665852
2.217011,-9.664467
2.217984,-9.663194
2.218957,-9.662746
2.21993,-9.664577
2.220902,-9.663968
2.221875,-9.66338
2.222848,-9.664303
2.223821,-9.663351
2.224794,-9.663089
2.225766,-9.663781
2.226739,-9.663281
2.227712,-9.662942
2.228685,-9.662322
2.229658,-9.661818
2.23063,-9.66242
2.231603,-9.663592
2.232576,-9.663092
2.233549,-9.662707
2.234522,-9.662179
2.235494,-9.661837
2.236467,-9.664366
2.23744,-9.664049
2.238413,-9.664057
2.239386,-9.662466
2.240358,-9.662133
2.241331,-9.663463
2.242304,-9.663766
2.243277,-9.665102
2.24425,-9.664849
2.245222,-9.664368
2.246195,-9.664671
2.247168,-9.665863
2.248141,-9.665445
2.249114,-9.663946
2.250086,-9.662866
2.251059,-9.662845
2.252032,-9.664105
2.253005,-9.664925
2.253978,-9.664931
2.25495,-9.662886
2.255923,-9.662227
2.256896,-9.663322
2.257869,-9.665156
2.258842,-9.663826
2.259814,-9.66299
2.260787,-9.66179
2.26176,-9.662712
2.262733,-9.663993
2.263706,-9.662903
2.264678,-9.661901
2.265651,-9.66163
2.266624,-9.662519
2.267597,-9.663308
2.26857,-9.663892
2.269542,-9.662771
2.270515,-9.66164
2.271488,-9.661558
2.272461,-9.662981
2.273434,-9.664161
2.274406,-9.663815
2.275379,-9.662534
2.276352,-9.66157
2.277325,-9.662558
2.278298,-9.664209
2.27927,-9.664015
2.280243,-9.6631
2.281216,-9.662233
2.282189,-9.662827
2.283162,-9.667472
2.284134,-9.667389
2.285107,-9.665451
2.28608,-9.664712
2.287053,-9.663695
2.288026,-9.663604
2.288998,-9.664404
2.289971,-9.663059
2.290944,-9.662535
2.291917,-9.662235
2.29289,-9.6624
2.293862,-9.663769
2.294835,-9.663213
2.295808,-9.662784
2.296781,-9.662086
2.297754,-9.662602
2.298726,-9.664075
2.299699,-9.663447
2.300672,-9.661979
2.301645,-9.661822
2.302618,-9.662604
2.30359,-9.665525
2.304563,-9.664178
2.305536,-9.664561
2.306509,-9.664016
2.307482,-9.664707
2.308454,-9.666012
2.309427,-9.66374
2.3104,-9.662721
2.311373,-9.661782
2.312346,-9.661795
2.313318,-9.663523
2.314291,-9.664226
2.315264,-9.66339
2.316237,-9.661796
2.31721,-9.663073
2.318182,-9.665749
2.319155,-9.666577
2.320128,-9.665727
2.321101,-9.664081
2.322074,-9.663012
2.323046,-9.66279
2.324019,-9.665543
2.324992,-9.663769
2.325965,-9.662023
2.326938,-9.661262
2.32791,-9.663104
2.328883,-9.663919
2.329856,-9.662985
2.330829,-9.661221
2.331802,-9.660522
2.332774,-9.661876
2.333747,-9.66359
